campaign_id,brand,category,subcategory,sku_id,product_name,campaign_type,start_date,end_date,duration_days,base_price,final_price,discount_rate,stock_quantity,traffic,click_through_rate,conversion_rate,orders,gmv,sell_through_rate,refund_rate,overpriced_flag,weak_listing_flag
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0049,NorthPeak Athletics Everyday Swimwear,Clearance Event,2025-01-09,2025-01-16,7,498.0,278.1,0.501,743,540,0.3679,0.0446,24,6675.53,0.0323,0.1115,True,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0088,NorthPeak Athletics New Season Hiking Shoes,Clearance Event,2025-01-09,2025-01-16,7,873.0,470.0,0.462,289,2387,0.18,0.055,131,61572.06,0.4533,0.0696,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0067,NorthPeak Athletics Classic Down Jacket,Clearance Event,2025-01-09,2025-01-16,7,831.0,387.7,0.533,379,354,0.4025,0.1044,36,13956.47,0.095,0.0833,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0069,NorthPeak Athletics Everyday Hiking Shoes,Clearance Event,2025-01-09,2025-01-16,7,1096.0,568.0,0.482,66,12,0.3387,0.093,1,568.04,0.0152,0.0529,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0090,NorthPeak Athletics Comfort Fit Training Shoes,Clearance Event,2025-01-09,2025-01-16,7,275.0,130.5,0.526,165,703,0.3008,0.0877,61,7959.07,0.3697,0.0659,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0046,NorthPeak Athletics Featherweight Training Pants,Clearance Event,2025-01-09,2025-01-16,7,1197.0,673.4,0.437,313,222,0.2989,0.0783,17,11447.71,0.0543,0.0474,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0033,NorthPeak Athletics Breathable Swimwear,Clearance Event,2025-01-09,2025-01-16,7,1226.0,612.9,0.5,399,634,0.2794,0.0878,55,33709.52,0.1378,0.1209,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0068,NorthPeak Athletics New Season Sports Backpack,Clearance Event,2025-01-09,2025-01-16,7,656.0,241.7,0.632,378,2135,0.2796,0.0745,158,38181.82,0.418,0.1005,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0034,NorthPeak Athletics GripPro Hiking Shoes,Clearance Event,2025-01-09,2025-01-16,7,323.0,161.2,0.554,278,10,0.2821,0.0323,0,0.0,0.0,0.0885,True,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0050,NorthPeak Athletics Comfort Fit Sports Backpack,Clearance Event,2025-01-09,2025-01-16,7,642.0,356.5,0.445,208,1680,0.3266,0.0797,133,47412.1,0.6394,0.1004,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0013,NorthPeak Athletics Breathable Swimwear,Clearance Event,2025-01-09,2025-01-16,7,820.0,302.5,0.631,67,77,0.2047,0.0662,5,1512.39,0.0746,0.0988,False,True
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0053,NorthPeak Athletics Breathable Outdoor Sandals,Clearance Event,2025-01-09,2025-01-16,7,1058.0,513.3,0.515,157,346,0.3972,0.1006,34,17451.44,0.2166,0.0482,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0072,NorthPeak Athletics Lumen Yoga Set,Clearance Event,2025-01-09,2025-01-16,7,268.0,142.4,0.469,752,376,0.3396,0.0738,27,3844.9,0.0359,0.0724,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0057,NorthPeak Athletics Limited Swimwear,Clearance Event,2025-01-09,2025-01-16,7,902.0,341.8,0.621,335,1076,0.4098,0.0949,102,34866.94,0.3045,0.0831,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0001,NorthPeak Athletics AirLite Quick-Dry Tee,Clearance Event,2025-01-09,2025-01-16,7,250.0,140.4,0.498,360,383,0.3487,0.0357,13,1825.83,0.0361,0.1109,True,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0075,NorthPeak Athletics CushionFlex Hiking Shoes,Clearance Event,2025-01-09,2025-01-16,7,790.0,370.0,0.532,285,545,0.3144,0.0777,42,15538.82,0.1474,0.0799,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0055,NorthPeak Athletics CushionFlex Down Jacket,Clearance Event,2025-01-09,2025-01-16,7,238.0,118.8,0.501,424,99,0.2518,0.0861,8,950.62,0.0189,0.0794,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0019,NorthPeak Athletics TechFeel Quick-Dry Tee,Clearance Event,2025-01-09,2025-01-16,7,1007.0,490.6,0.513,385,295,0.3155,0.0751,22,10793.73,0.0571,0.0665,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0017,NorthPeak Athletics Limited Hiking Shoes,Clearance Event,2025-01-09,2025-01-16,7,903.0,423.5,0.531,428,224,0.2862,0.0723,16,6775.27,0.0374,0.0601,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0020,NorthPeak Athletics Durable Quick-Dry Tee,Clearance Event,2025-01-09,2025-01-16,7,735.0,318.5,0.613,338,536,0.3308,0.042,22,7006.36,0.0651,0.1155,True,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0029,NorthPeak Athletics Everyday Shell Jacket,Clearance Event,2025-01-09,2025-01-16,7,597.0,314.8,0.473,55,1866,0.4333,0.0779,145,45641.25,1.0,0.101,False,False
CAMP00002,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0045,NorthPeak Athletics CloudSoft Sports Backpack,Clearance Event,2025-01-09,2025-01-16,7,478.0,236.8,0.558,188,641,0.2589,0.0257,16,3788.4,0.0851,0.1279,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0077,NorthPeak Athletics Limited Yoga Set,New Arrival Launch,2025-01-14,2025-01-19,5,280.0,239.3,0.145,300,41,0.3426,0.0507,2,478.54,0.0067,0.083,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0082,NorthPeak Athletics Breeze Shell Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,822.0,745.6,0.093,437,10,0.2531,0.0202,0,0.0,0.0,0.0969,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0005,NorthPeak Athletics CloudSoft Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,362.0,389.4,0.039,393,674,0.3007,0.0132,8,3115.49,0.0204,0.115,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0059,NorthPeak Athletics TechFeel Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,352.0,311.6,0.115,195,681,0.2732,0.0245,16,4985.03,0.0821,0.0648,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0049,NorthPeak Athletics Everyday Swimwear,New Arrival Launch,2025-01-14,2025-01-19,5,498.0,515.3,0.076,553,78,0.3642,0.0168,1,515.27,0.0018,0.1014,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0029,NorthPeak Athletics Everyday Shell Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,597.0,564.0,0.055,126,201,0.3211,0.0404,8,4511.85,0.0635,0.0606,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0048,NorthPeak Athletics New Season Swimwear,New Arrival Launch,2025-01-14,2025-01-19,5,569.0,488.1,0.142,98,41,0.4108,0.0359,1,488.09,0.0102,0.0856,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0072,NorthPeak Athletics Lumen Yoga Set,New Arrival Launch,2025-01-14,2025-01-19,5,268.0,232.7,0.132,572,10,0.3679,0.0395,0,0.0,0.0,0.0967,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0020,NorthPeak Athletics Durable Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,735.0,813.4,0.012,270,112,0.2972,0.0187,2,1626.83,0.0074,0.1229,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0058,NorthPeak Athletics Vintage Shell Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,931.0,844.2,0.093,314,279,0.3058,0.0226,6,5065.06,0.0191,0.07,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0006,NorthPeak Athletics Featherweight Training Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,600.0,555.5,0.074,199,99,0.3687,0.0396,3,1666.42,0.0151,0.0898,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0039,NorthPeak Athletics TechFeel Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,783.0,744.1,0.05,116,74,0.3187,0.0369,2,1488.25,0.0172,0.0677,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0076,NorthPeak Athletics Trail Ready Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,578.0,575.2,0.005,76,266,0.3661,0.0353,9,5176.74,0.1184,0.0827,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0071,NorthPeak Athletics Urban Yoga Set,New Arrival Launch,2025-01-14,2025-01-19,5,560.0,510.4,0.089,199,87,0.3884,0.042,3,1531.06,0.0151,0.0807,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0075,NorthPeak Athletics CushionFlex Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,790.0,739.6,0.064,80,365,0.3507,0.0505,18,13312.43,0.225,0.0752,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0064,NorthPeak Athletics Minimal Sports Backpack,New Arrival Launch,2025-01-14,2025-01-19,5,667.0,703.7,0.058,346,2112,0.3202,0.0173,36,25331.52,0.104,0.13,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0034,NorthPeak Athletics GripPro Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,323.0,318.3,0.12,496,10,0.2821,0.0155,0,0.0,0.0,0.1134,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0023,NorthPeak Athletics SunCore Swimwear,New Arrival Launch,2025-01-14,2025-01-19,5,622.0,671.6,0.036,292,72,0.3202,0.0177,1,671.62,0.0034,0.1256,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0014,NorthPeak Athletics GripPro Sports Backpack,New Arrival Launch,2025-01-14,2025-01-19,5,865.0,766.4,0.114,132,50,0.3361,0.038,1,766.39,0.0076,0.0585,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0019,NorthPeak Athletics TechFeel Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,1007.0,866.5,0.14,297,34,0.3231,0.0338,1,866.48,0.0034,0.0686,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0068,NorthPeak Athletics New Season Sports Backpack,New Arrival Launch,2025-01-14,2025-01-19,5,656.0,601.1,0.084,50,98,0.1956,0.0279,2,1202.28,0.04,0.0496,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0024,NorthPeak Athletics Minimal Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,874.0,873.9,0.0,65,204,0.3639,0.0344,7,6117.61,0.1077,0.0717,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0063,NorthPeak Athletics SunCore Swimwear,New Arrival Launch,2025-01-14,2025-01-19,5,1009.0,962.9,0.046,242,10,0.3348,0.0402,0,0.0,0.0,0.1009,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0003,NorthPeak Athletics SunCore Training Pants,New Arrival Launch,2025-01-14,2025-01-19,5,583.0,579.1,0.007,489,10,0.405,0.0528,0,0.0,0.0,0.0971,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0050,NorthPeak Athletics Comfort Fit Sports Backpack,New Arrival Launch,2025-01-14,2025-01-19,5,642.0,579.9,0.097,271,19,0.2569,0.0327,0,0.0,0.0,0.0577,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0009,NorthPeak Athletics Everyday Yoga Set,New Arrival Launch,2025-01-14,2025-01-19,5,810.0,805.8,0.005,77,10,0.1612,0.0192,0,0.0,0.0,0.0846,False,True
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0089,NorthPeak Athletics Everyday Yoga Set,New Arrival Launch,2025-01-14,2025-01-19,5,823.0,803.6,0.024,166,146,0.2199,0.0308,4,3214.43,0.0241,0.0606,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0056,NorthPeak Athletics Trail Ready Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,1000.0,872.1,0.128,217,10,0.1866,0.0276,0,0.0,0.0,0.1172,False,True
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0053,NorthPeak Athletics Breathable Outdoor Sandals,New Arrival Launch,2025-01-14,2025-01-19,5,1058.0,1049.9,0.008,173,148,0.322,0.0356,5,5249.66,0.0289,0.0882,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0032,NorthPeak Athletics Lumen Training Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,370.0,317.1,0.143,467,740,0.2886,0.0307,22,6976.64,0.0471,0.0613,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0007,NorthPeak Athletics Classic Shell Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,306.0,301.3,0.015,582,10,0.2998,0.0318,0,0.0,0.0,0.0656,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0065,NorthPeak Athletics CloudSoft Shell Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,745.0,705.2,0.053,402,1644,0.3434,0.0418,68,47950.46,0.1692,0.0816,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0008,NorthPeak Athletics New Season Training Pants,New Arrival Launch,2025-01-14,2025-01-19,5,464.0,467.8,0.1,641,644,0.2149,0.0149,9,4210.04,0.014,0.1364,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0002,NorthPeak Athletics Breeze Sports Backpack,New Arrival Launch,2025-01-14,2025-01-19,5,996.0,995.8,0.0,478,104,0.3615,0.0371,3,2987.44,0.0063,0.0336,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0021,NorthPeak Athletics AirLite Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,535.0,529.4,0.01,59,115,0.2831,0.0333,3,1588.3,0.0508,0.0564,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0062,NorthPeak Athletics Breeze Training Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,1094.0,948.6,0.133,133,187,0.2872,0.0361,6,5691.63,0.0451,0.058,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0013,NorthPeak Athletics Breathable Swimwear,New Arrival Launch,2025-01-14,2025-01-19,5,820.0,744.0,0.093,452,559,0.2111,0.0277,15,11159.42,0.0332,0.0814,False,True
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0015,NorthPeak Athletics CushionFlex Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,235.0,234.9,0.0,687,1599,0.2895,0.0289,46,10806.75,0.067,0.0691,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0078,NorthPeak Athletics Vintage Outdoor Sandals,New Arrival Launch,2025-01-14,2025-01-19,5,957.0,836.2,0.126,115,10,0.2797,0.0373,0,0.0,0.0,0.0609,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0074,NorthPeak Athletics GripPro Outdoor Sandals,New Arrival Launch,2025-01-14,2025-01-19,5,622.0,542.4,0.128,368,450,0.3494,0.0418,18,9762.37,0.0489,0.085,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0043,NorthPeak Athletics SunCore Training Pants,New Arrival Launch,2025-01-14,2025-01-19,5,539.0,522.3,0.031,224,961,0.3295,0.0438,42,21936.63,0.1875,0.0592,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0037,NorthPeak Athletics Limited Outdoor Sandals,New Arrival Launch,2025-01-14,2025-01-19,5,1113.0,1096.9,0.014,193,970,0.2561,0.0232,22,24130.96,0.114,0.1095,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0016,NorthPeak Athletics Trail Ready Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,615.0,649.3,0.057,263,918,0.3745,0.0156,14,9089.98,0.0532,0.1099,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0012,NorthPeak Athletics Lumen Training Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,235.0,249.7,0.051,772,36,0.3087,0.0144,0,0.0,0.0,0.1328,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0069,NorthPeak Athletics Everyday Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,1096.0,1082.8,0.012,206,975,0.3684,0.0361,35,37898.36,0.1699,0.0926,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0017,NorthPeak Athletics Limited Hiking Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,903.0,840.6,0.069,240,46,0.329,0.0304,1,840.56,0.0042,0.0722,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0051,NorthPeak Athletics Urban Training Pants,New Arrival Launch,2025-01-14,2025-01-19,5,551.0,512.4,0.07,129,499,0.3253,0.0362,18,9223.83,0.1395,0.0452,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0042,NorthPeak Athletics Breeze Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,323.0,294.1,0.09,267,1102,0.3039,0.0312,34,9998.93,0.1273,0.0585,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0022,NorthPeak Athletics Breeze Sports Backpack,New Arrival Launch,2025-01-14,2025-01-19,5,967.0,872.6,0.098,230,1460,0.164,0.0202,29,25303.96,0.1261,0.1264,False,True
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0028,NorthPeak Athletics New Season Training Pants,New Arrival Launch,2025-01-14,2025-01-19,5,723.0,655.2,0.094,89,152,0.3776,0.0304,4,2620.97,0.0449,0.0798,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0079,NorthPeak Athletics TechFeel Swimwear,New Arrival Launch,2025-01-14,2025-01-19,5,887.0,840.1,0.053,267,633,0.3339,0.0384,24,20163.1,0.0899,0.0653,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0027,NorthPeak Athletics Classic Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,320.0,308.2,0.037,64,1110,0.2925,0.0342,37,11403.3,0.5781,0.0878,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0047,NorthPeak Athletics Classic Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,672.0,611.9,0.089,208,342,0.3007,0.0357,12,7342.62,0.0577,0.1095,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0060,NorthPeak Athletics Durable Training Shoes,New Arrival Launch,2025-01-14,2025-01-19,5,1178.0,1096.5,0.069,257,10,0.2371,0.0403,0,0.0,0.0,0.0731,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0055,NorthPeak Athletics CushionFlex Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,238.0,211.4,0.112,405,977,0.3186,0.0368,35,7400.38,0.0864,0.0601,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0004,NorthPeak Athletics Minimal Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,547.0,478.4,0.125,338,126,0.3386,0.0379,4,1913.76,0.0118,0.09,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0018,NorthPeak Athletics Vintage Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,723.0,777.2,0.04,59,119,0.243,0.0113,1,777.24,0.0169,0.0907,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0001,NorthPeak Athletics AirLite Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,250.0,266.0,0.05,476,10,0.3445,0.015,0,0.0,0.0,0.1226,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0033,NorthPeak Athletics Breathable Swimwear,New Arrival Launch,2025-01-14,2025-01-19,5,1226.0,1145.6,0.066,86,10,0.3136,0.0336,0,0.0,0.0,0.0834,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0073,NorthPeak Athletics Breathable Sports Backpack,New Arrival Launch,2025-01-14,2025-01-19,5,282.0,279.3,0.01,157,132,0.2071,0.0239,3,837.79,0.0191,0.0823,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0085,NorthPeak Athletics CloudSoft Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,667.0,628.2,0.058,298,228,0.2971,0.0384,8,5025.59,0.0268,0.0692,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0084,NorthPeak Athletics Minimal Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,968.0,958.5,0.01,448,445,0.2804,0.0371,16,15335.87,0.0357,0.0744,False,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0061,NorthPeak Athletics AirLite Quick-Dry Tee,New Arrival Launch,2025-01-14,2025-01-19,5,931.0,1031.7,0.011,394,113,0.345,0.0223,2,2063.44,0.0051,0.0786,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0035,NorthPeak Athletics CushionFlex Down Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,541.0,561.7,0.073,354,1440,0.2829,0.0135,19,10672.15,0.0537,0.0989,True,False
CAMP00003,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0010,NorthPeak Athletics Comfort Fit Shell Jacket,New Arrival Launch,2025-01-14,2025-01-19,5,220.0,197.4,0.103,380,606,0.3059,0.0407,24,4736.53,0.0632,0.0618,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0027,NorthPeak Athletics Classic Down Jacket,Regular Sale,2025-01-21,2025-01-27,6,320.0,243.0,0.241,711,258,0.3344,0.0579,14,3402.52,0.0197,0.065,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0026,NorthPeak Athletics Featherweight Sports Backpack,Regular Sale,2025-01-21,2025-01-27,6,620.0,459.2,0.259,87,10,0.3365,0.0553,0,0.0,0.0,0.0797,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0030,NorthPeak Athletics Comfort Fit Sports Backpack,Regular Sale,2025-01-21,2025-01-27,6,901.0,735.7,0.183,452,10,0.3311,0.0467,0,0.0,0.0,0.0864,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0049,NorthPeak Athletics Everyday Swimwear,Regular Sale,2025-01-21,2025-01-27,6,498.0,462.8,0.17,495,318,0.3371,0.019,6,2776.76,0.0121,0.1156,True,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0082,NorthPeak Athletics Breeze Shell Jacket,Regular Sale,2025-01-21,2025-01-27,6,822.0,709.1,0.137,112,12,0.2368,0.0408,0,0.0,0.0,0.0774,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0071,NorthPeak Athletics Urban Yoga Set,Regular Sale,2025-01-21,2025-01-27,6,560.0,436.9,0.22,239,94,0.3134,0.0623,5,2184.58,0.0209,0.1179,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0031,NorthPeak Athletics Urban Training Pants,Regular Sale,2025-01-21,2025-01-27,6,383.0,319.1,0.167,538,735,0.3326,0.0796,58,18510.48,0.1078,0.0675,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0042,NorthPeak Athletics Breeze Down Jacket,Regular Sale,2025-01-21,2025-01-27,6,323.0,266.8,0.174,354,80,0.3209,0.0464,3,800.44,0.0085,0.0682,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0067,NorthPeak Athletics Classic Down Jacket,Regular Sale,2025-01-21,2025-01-27,6,831.0,627.4,0.245,338,84,0.3497,0.0613,5,3137.13,0.0148,0.0656,False,False
CAMP00004,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0005,NorthPeak Athletics CloudSoft Quick-Dry Tee,Regular Sale,2025-01-21,2025-01-27,6,362.0,339.6,0.162,646,80,0.3486,0.02,1,339.65,0.0015,0.1161,True,False
